conceptUri,preferredLabel,altLabels
http://data.europa.eu/esco/occupation/b7b75eb6-34bc-462d-b412-eed393cc1397,agent d’information de centre de contact clients/agente d’information de centre de contact clients,agente d’information de centre de contact clients|agent d’information de centre de contact clients
http://data.europa.eu/esco/occupation/b864c9a3-ef6e-46a0-a40c-66188f74dfa7,colonel/colonelle,colonel|colonelle
http://data.europa.eu/esco/occupation/b9711647-463f-4991-a858-d5de66ff2f83,directeur de développement immobilier/directrice de développement immobilier,responsable développement/expansion immobilière|directeur de développement immobilier|directrice de développement immobilier
http://data.europa.eu/esco/occupation/b7fc1cd1-0d6d-4e9e-8a9f-c3270201be81,caissier de bureau de change/caissière de bureau de change,caissière de bureau de change|caissier de bureau de change
http://data.europa.eu/esco/occupation/b9296f1a-a68b-4ac7-9904-f2cf1374fbaf,analyste en comportement des matériaux,ingénieure structures|ingénieur structures
http://data.europa.eu/esco/occupation/b73c752b-9858-4f53-82de-f3a340cbcae9,épidémiologiste,
http://data.europa.eu/esco/occupation/b9836ed2-1ca7-49b4-9f0e-bb5d2ca14443,responsable maintenance des véhicules de transport routier,
http://data.europa.eu/esco/occupation/b6c851d1-bf09-40aa-aa50-47dde84e7d50,animateur des arts du cirque/animatrice des arts du cirque,animatrice des arts du cirque|animateur des arts du cirque
http://data.europa.eu/esco/occupation/b866b3bb-3dbd-4b3d-9a53-9ec15f43ca2f,chroniqueur/chroniqueuse,chroniqueuse|chroniqueur
http://data.europa.eu/esco/occupation/b73f4ce5-13fa-43a0-bbf6-01d7315849b8,responsable de circonscription d’action sociale,
http://data.europa.eu/esco/occupation/b674a89a-4439-4ad5-822d-518036415503,vendeur en articles pour fumeurs/vendeuse en articles pour fumeurs,vendeuse en bureau de tabac|vendeur en bureau de tabac|vendeuse en articles pour fumeurs|vendeur en articles pour fumeurs|buraliste
http://data.europa.eu/esco/occupation/b65133db-b3de-44d1-88fa-1d3deda08245,enseignant-chercheur en droit/enseignante-chercheuse en droit,enseignante-chercheuse en droit|enseignant-chercheur en droit
http://data.europa.eu/esco/occupation/b66eb697-e65d-4bbb-b51c-d847f6875f1a,gérant de magasin de loisirs créatifs/gérante de magasin de loisirs créatifs,gérante de magasin de loisirs créatifs|responsable de magasin de loisirs créatifs|gérant de magasin de loisirs créatifs
http://data.europa.eu/esco/occupation/b972feaa-e2a6-4b22-9de4-18040f3f04eb,responsable de comptoir en location de matériel agricole,agent de comptoir en location de matériel agricole|agente de comptoir en location de matériel agricole
http://data.europa.eu/esco/occupation/b680251e-b3c7-4029-9849-66a95081801c,trésorier de banque/trésorière de banque,trésorier de banque|directeur/directrice de trésorerie|responsable de la trésorerie|directrice de trésorerie|trésorière de banque|directeur de trésorerie
http://data.europa.eu/esco/occupation/b7f47c25-bdf3-42fa-a68e-ad32754b2dba,analyste en investissements,
http://data.europa.eu/esco/occupation/b6beb46d-9ed2-4a66-9117-7e3f21f234dd,instituteur spécialisé d’école maternelle/institutrice spécialisée d’école maternelle,enseignant spécialisé du premier degré/enseignante spécialisée du premier degré|instituteur spécialisé d’école maternelle|enseignant spécialisé du premier degré|institutrice spécialisée d’école maternelle|enseignante spécialisée du premier degré
http://data.europa.eu/esco/occupation/b87a7a27-ee74-4e5e-b274-84a3cab27bf4,responsable import-export,
http://data.europa.eu/esco/occupation/b94e2f4c-6604-46a9-bc72-160fc9d2cf36,négociant grossiste en minerais et métaux/négociante grossiste en minerais et métaux,négociante grossiste en minerais et métaux|négociant grossiste en minerais et métaux
http://data.europa.eu/esco/occupation/b8139469-92cc-4f57-9e69-a0d9f7fc3817,sapeur-pompier formateur/sapeuse-pompière formatrice,sapeur-pompier instructeur/sapeuse-pompière instructrice|sapeuse-pompière formatrice|sapeur-pompier instructeur|sapeur-pompier formateur|sapeuse-pompière instructrice
http://data.europa.eu/esco/occupation/b7b17a85-ccd0-4d2f-92f2-7e99839731b0,ingénieur de recherche biomédicale/ingénieure de recherche biomédicale,ingénieure de recherche biomédicale|ingénieur de recherche biomédicale
http://data.europa.eu/esco/occupation/b79cfd33-6e46-4b71-b180-c9a84422f047,sismologue,
http://data.europa.eu/esco/occupation/b89f5984-3fb7-4339-80d5-00d1b0750b53,chef de partie en casino,
http://data.europa.eu/esco/occupation/b65530b8-0b50-49da-8e9e-331b161374a5,rédacteur de journal radio ou télévisé/rédactrice de journal radio ou télévisé,rédacteur de journal radio ou télévisé|rédactrice de  journal radio ou télévisé
http://data.europa.eu/esco/occupation/b7507136-e71e-47e8-b873-e77d5cdf2922,chargé d’information jeunesse/chargée d’information jeunesse,chargé d'information jeunesse|chargée d'information jeunesse
http://data.europa.eu/esco/occupation/b6f4573d-659f-49ca-a885-850a48d01913,attaché technico-commercial en machines et équipements industriels/attachée technico-commerciale en machines et équipements industriels,attachée technico-commerciale en machines et équipements industriels|attaché technico-commercial en machines et équipements industriels
http://data.europa.eu/esco/occupation/b7474960-a03e-46c3-88ce-81575cb8f657,responsable de la logistique distribution de parfums et produits de beauté,
http://data.europa.eu/esco/occupation/b789dae6-6c77-4f46-9253-098c424c92f2,"spécialiste en import-export de poissons, crustacés et mollusques",
http://data.europa.eu/esco/occupation/b89ba3a8-f03a-46b8-ac54-c87d7204aad0,porte-parole,attaché de presse|attachée de presse|attaché de presse/attachée de presse
http://data.europa.eu/esco/occupation/b7744a45-a4ce-4037-b679-3d2377e17f31,directeur de supermarché/directrice de supermarché,directrice d'hypermarché|directeur de grande surface|directrice de grande surface|directrice de supermarché|directeur d'hypermarché|directeur de supermarché
http://data.europa.eu/esco/occupation/b9b47087-6045-405d-b769-6a0c94e2eb84,animateur du patrimoine/animatrice du patrimoine,animateur du patrimoine|médiateur du patrimoine|animatrice du patrimoine|animateur pédagogique|médiateur du patrimoine/médiatrice du patrimoine|animatrice pédagogique|médiatrice du patrimoine|animateur pédagogique/animatrice pédagogique
http://data.europa.eu/esco/occupation/b997a091-23b3-4f87-a6bc-bdbea2f609ae,ouvrier de chai spécialisé dans la fermentation du vin/ouvrière de chai spécialisée dans la fermentation du vin,préposée à la fermentation du vin|ouvrier de chai spécialisé dans la fermentation du vin|préposé à la fermentation du vin|responsable de la fermentation du vin|opératrice de fermentation du vin|opérateur de fermentation du vin|ouvrière de chai spécialisée dans la fermentation du vin
http://data.europa.eu/esco/occupation/b9de6d8b-1cf6-4722-bf8c-d73aad03bf87,cuisinier poissonnier/cuisinière poissonnière,cuisinier poissonnier|cheffe de partie poissonnière|cuisinière poisonnière|chef de partie poissonnier
http://data.europa.eu/esco/occupation/b9d03330-c71c-4827-8797-3e96249d54db,sculpteur sur bois/sculptrice sur bois,sculpteur sur bois|sculptrice sur bois
http://data.europa.eu/esco/occupation/b9c80d74-97b6-4a4b-849e-a3908ba57ae1,classeur de placages/classeuse de placages,classeuse de placages|classeur de placages
http://data.europa.eu/esco/occupation/b9dd2ee7-5fea-46f8-b226-ddae9501f728,professionnel de l’aide aux victimes de violences sexuelles/professionnelle de l’aide aux victimes de violences sexuelles,professionnelle de l'aide aux victimes de violences sexuelles|professionnel de l'aide aux victimes de violences sexuelles
http://data.europa.eu/esco/occupation/ba3bacd4-73e9-4861-a9c0-f89f1f28055a,directeur de travaux/directrice de travaux,maîtresse d'oeuvre d'exécution|maîtresse d'ouvrage|directeur de travaux|maître d'oeuvre d'exécution|directrice de travaux|maître d'ouvrage
http://data.europa.eu/esco/occupation/b9e51ff4-d7fb-4653-bc72-65086ffc6e65,conseiller viticole/conseillère viticole,conseillère viticole|conseiller viticole|technicien viticole|technicienne viticole
http://data.europa.eu/esco/occupation/ba1e5427-46e0-4b6c-b196-5312d136dd3b,"spécialiste en import-export de machines pour l’extraction, la construction et le génie civil",
http://data.europa.eu/esco/occupation/bb2933e9-f6ec-4ab0-b2ea-3cc34cf56d18,galvanoplaste industriel/galvanoplaste industrielle,opérateur de machine de galvanisation électrolytique/opératrice de galvanisation électrolytique|opérateur de machine de galvanisation électrolytique|opérateur galvanoplaste|galvanoplaste de production|opérateur galvanoplaste/opératrice galvanoplaste|galvanoplaste sur métaux et substrat|galvanoplaste industrielle|opératrice galvanoplaste|opératrice de machine de galvanisation électrolytique|galvanoplaste industriel
http://data.europa.eu/esco/occupation/bcb7efae-2374-4ea7-a8e7-a77e4c6ecfc8,opérateur de broyeur/opératrice de broyeur,opérateur de broyeur de minerai/opératrice de broyeur de minerai|opérateur de concasseur/opératrice de concasseur|opérateur de broyeur de minerai|opérateur de broyeur|opératrice de broyeur|opérateur de concasseur|opératrice de broyeur de minerai|opératrice de concasseur
http://data.europa.eu/esco/occupation/bd22a34c-1dc2-48df-a254-66e5d03dec12,matelot de la navigation fluviale,marinier/marinière|matelot|marinier|matelot de navigation intérieure|marin de la navigation fluviale|marinière
http://data.europa.eu/esco/occupation/bd378c4e-f656-46af-a728-fcfb40b113ef,scieur bois/scieuse bois,scieuse bois|scieur bois|opérateur de scie à tronçonner/opératrice de scie à tronçonner|opérateur de scie à tronçonner|opératrice de scie à tronçonner
http://data.europa.eu/esco/occupation/bb131b09-5fdf-4f4f-a76c-402c69cd090a,technicien de maintenance en fabrication de pâte à papier/technicienne de maintenance en fabrication de pâte à papier,technicien de maintenance en fabrication de pâte à papier|technicienne de maintenance en fabrication de pâte à papier
http://data.europa.eu/esco/occupation/bc61e0de-2d72-471c-90c1-a9fe371020f9,opérateur de presse de forge mécanique/opératrice de presse de forge mécanique,opératrice de presse de forge mécanique|opérateur de presse de forge mécanique
http://data.europa.eu/esco/occupation/bc6649ff-05f8-4c98-9db6-9be0d13883a9,opérateur sur machine à découper au laser/opératrice sur machine à découper au laser,opérateur sur machine à découper au laser|opératrice sur machine à découper au laser
http://data.europa.eu/esco/occupation/bcc21c63-7eee-4520-8fa7-43eefd389668,technicien en génie industriel/technicienne en génie industriel,technicienne en génie industriel|technicien en génie industriel
http://data.europa.eu/esco/occupation/bca2528a-5a87-4576-a3b5-1edbbce40a9f,moniteur de conduite/monitrice de conduite,moniteur d'école de conduite|moniteur d'auto-école|instructeur en conduite de véhicules à moteur|monitrice d'autoécole|monitrice de conduite|instructrice en conduite de véhicules à moteur|moniteur de conduite|moniteir d'autoécole|monitrice d'auto-école|monitrice d'école de conduite
http://data.europa.eu/esco/occupation/bac64fa2-dcd6-47bb-8e5c-04e04a86a199,géographe,
http://data.europa.eu/esco/occupation/bb4ca5c1-879d-44e8-840d-24f320206bff,administrateur de bourses d’études ou de recherche/administratrice de bourses d’études ou de recherche,administrateur de bourses d'études ou de recherche|administratrice de bourses d'études ou de recherche
http://data.europa.eu/esco/occupation/bcc199fe-f7df-42a5-bd45-e33ae6160f26,plongeur secouriste/plongeuse secouriste,plongeuse secouriste|plongeuse sécurité civile|plongeur sécurité civile|plongeur secouriste
http://data.europa.eu/esco/occupation/bafbc672-0ad9-41af-9de8-db0c91a24f9b,secrétaire facturier/secrétaire facturière,secrétaire facturière|secrétaire facturier
http://data.europa.eu/esco/occupation/bc1748c7-29d6-43d5-a304-6b74f317ac26,responsable de chenil,directeur de chenil|directrice de chenil
http://data.europa.eu/esco/occupation/bac62d45-bb74-45fa-9b38-a3ebf2095212,chargé de dossiers judiciaires/chargée de dossiers judiciaires,conseillère-référente justice|chargé de dossiers judiciaires|référent éducatif|chargée de dossiers judiciaires|conseiller pénitentiaire d'insertion et de probation|conseillère pénitentaire d'insertion et de probation|référente éducative|conseiller-référent justice|intervenant socio-judiciaire|intervenante socio-judiciaire
http://data.europa.eu/esco/occupation/bb6198c4-1d3e-40b9-9cc4-ad2dd9d7c74b,développeur de logiciels pour appareils mobiles destinés à l’industrie/développeuse de logiciels pour appareils mobiles destinés à l’industrie,développeur de logiciels pour appareils mobiles destinés à l'industrie|développeuse de logiciels pour appareils mobiles destinés à l'industrie
http://data.europa.eu/esco/occupation/bc61af54-0c3b-411c-a434-4b0d23c6fcce,installateur de cuisines/installatrice de cuisines,poseuse de cuisines|installateur de cuisines|poseur de cuisines|installatrice de cuisines
http://data.europa.eu/esco/occupation/bc659adc-f42c-4ef6-89fe-fd030033f446,cosmologiste,cosmologue
